,area,mean_gray,min_gray,max_gray,sum_gray
251,210.0,6.761904761904762,0.0,76.0,1420.0
252,60.0,6.65,0.0,54.0,399.0
253,85.0,12.823529411764707,0.0,76.0,1090.0
254,54.0,14.703703703703704,0.0,76.0,794.0
255,106.0,15.79245283018868,0.0,76.0,1674.0
256,59.0,5.101694915254237,0.0,53.0,301.0
257,48.0,11.979166666666666,0.0,75.0,575.0
258,78.0,12.064102564102564,0.0,76.0,941.0
259,81.0,7.802469135802469,0.0,61.0,632.0
260,51.0,13.784313725490197,0.0,76.0,703.0
261,57.0,4.947368421052632,0.0,42.0,282.0
262,68.0,1.1323529411764706,0.0,22.0,77.0
263,44.0,35.72727272727273,0.0,76.0,1572.0
264,114.0,9.008771929824562,0.0,76.0,1027.0
265,46.0,6.869565217391305,0.0,62.0,316.0
266,31.0,0.967741935483871,0.0,11.0,30.0
267,96.0,24.25,0.0,76.0,2328.0
268,51.0,27.0,0.0,76.0,1377.0
269,55.0,3.909090909090909,0.0,38.0,215.0
270,51.0,37.68627450980392,0.0,76.0,1922.0
271,48.0,21.270833333333332,0.0,76.0,1021.0
272,56.0,6.071428571428571,0.0,66.0,340.0
273,45.0,7.133333333333334,0.0,52.0,321.0
274,98.0,4.36734693877551,0.0,76.0,428.0
275,50.0,42.56,0.0,76.0,2128.0
276,74.0,7.0,0.0,74.0,518.0
277,89.0,4.191011235955056,0.0,45.0,373.0
278,54.0,3.240740740740741,0.0,55.0,175.0
279,47.0,1.7446808510638299,0.0,19.0,82.0
280,27.0,6.703703703703703,0.0,35.0,181.0
281,0.0,0.0,10000.0,0.0,0.0
282,61.0,8.540983606557377,0.0,52.0,521.0
283,66.0,2.9393939393939394,0.0,31.0,194.0
284,76.0,9.381578947368421,0.0,76.0,713.0
285,61.0,4.295081967213115,0.0,37.0,262.0
286,59.0,6.813559322033898,0.0,53.0,402.0
287,42.0,7.9523809523809526,0.0,68.0,334.0
288,53.0,10.245283018867925,0.0,65.0,543.0
289,45.0,7.466666666666667,0.0,42.0,336.0
290,58.0,16.93103448275862,0.0,76.0,982.0
291,53.0,3.7735849056603774,0.0,33.0,200.0
292,49.0,2.4285714285714284,0.0,27.0,119.0
293,47.0,22.29787234042553,0.0,76.0,1048.0
294,58.0,14.568965517241379,0.0,76.0,845.0
295,38.0,28.13157894736842,0.0,76.0,1069.0
296,38.0,2.236842105263158,0.0,28.0,85.0
297,30.0,2.3333333333333335,0.0,33.0,70.0
298,68.0,17.941176470588236,0.0,76.0,1220.0
299,52.0,11.557692307692308,0.0,76.0,601.0
300,48.0,8.708333333333334,0.0,71.0,418.0
301,44.0,8.454545454545455,0.0,58.0,372.0
302,57.0,6.631578947368421,0.0,70.0,378.0
303,80.0,5.3625,0.0,63.0,429.0
304,70.0,1.0714285714285714,0.0,35.0,75.0
305,89.0,35.7752808988764,0.0,76.0,3184.0
306,39.0,42.256410256410255,0.0,76.0,1648.0
307,85.0,1.0,0.0,22.0,85.0
308,91.0,4.241758241758242,0.0,59.0,386.0
309,45.0,2.533333333333333,0.0,35.0,114.0
310,47.0,4.0638297872340425,0.0,38.0,191.0
311,58.0,1.3620689655172413,0.0,27.0,79.0
312,70.0,1.5714285714285714,0.0,30.0,110.0
313,47.0,4.574468085106383,0.0,30.0,215.0
314,117.0,8.0,0.0,72.0,936.0
315,41.0,5.2439024390243905,0.0,47.0,215.0
316,63.0,2.857142857142857,0.0,40.0,180.0
317,76.0,2.8947368421052633,0.0,37.0,220.0
318,52.0,8.884615384615385,0.0,70.0,462.0
319,84.0,51.11904761904762,0.0,76.0,4294.0
320,55.0,7.963636363636364,0.0,61.0,438.0
321,48.0,38.291666666666664,0.0,76.0,1838.0
322,60.0,0.65,0.0,12.0,39.0
